Date,Open,High,Low,Close,Adj Close,Volume
1981-12-31,7.886802,7.905625,7.867979,7.886802,2.666157,33868
1982-01-04,7.867979,7.886802,7.849156,7.849156,2.653431,65080
1982-01-05,7.867979,7.886802,7.849156,7.849156,2.653431,318096
1982-01-06,7.660927,7.811510,7.491521,7.585635,2.564346,369231
1982-01-07,7.397406,7.453875,7.322115,7.453875,2.519805,151411
1982-01-08,7.604458,7.755042,7.453875,7.717396,2.608890,305479
1982-01-11,7.303292,7.679750,6.908010,6.908010,2.335272,687327
1982-01-12,6.851542,6.926833,6.757427,6.757427,2.284370,238406
1982-01-13,6.569198,6.700958,6.437438,6.437438,2.176196,478141
1982-01-14,6.512729,6.550375,6.475083,6.475083,2.188921,130160
1982-01-15,6.588021,6.663313,6.512729,6.663313,2.252553,564471
1982-01-18,6.569198,6.606844,6.512729,6.531552,2.208011,813503
1982-01-19,6.550375,6.588021,6.493906,6.550375,2.214374,345324
1982-01-20,6.644490,6.757427,6.531552,6.719781,2.271642,763033
1982-01-21,6.870365,6.945656,6.776250,6.926833,2.341636,56447
1982-01-22,7.039771,7.115063,6.964479,7.115063,2.405268,82346
1982-01-25,7.265646,7.303292,7.228000,7.265646,2.456175,70393
1982-01-26,7.322115,7.378583,7.265646,7.322115,2.475261,292861
1982-01-27,7.322115,7.322115,7.303292,7.322115,2.475261,95628
1982-01-28,7.322115,7.340938,7.303292,7.340938,2.481626,67072
1982-01-29,7.397406,7.453875,7.322115,7.397406,2.500714,115551
1982-02-01,7.453875,7.529167,7.378583,7.453875,2.519805,320753
1982-02-02,7.491521,7.566813,7.416229,7.566813,2.557983,79690
1982-02-03,7.698573,7.980917,7.416229,7.491521,2.532531,929718
1982-02-04,7.491521,7.604458,7.378583,7.435052,2.513441,195241
1982-02-05,7.491521,7.566813,7.397406,7.529167,2.545257,132817
1982-02-08,7.435052,7.529167,7.322115,7.322115,2.475261,71057
1982-02-09,7.228000,7.303292,7.133885,7.171531,2.424358,156724
1982-02-10,7.020948,7.115063,6.926833,6.926833,2.341636,39181
1982-02-11,6.889188,6.926833,6.851542,6.908010,2.335272,61096
1982-02-12,6.870365,6.908010,6.813896,6.813896,2.303459,51134
1982-02-16,6.870365,6.964479,6.776250,6.964479,2.354364,71057
1982-02-17,7.039771,7.058594,7.002125,7.002125,2.367089,35196
